"SR_NUM_1","SR_NUM_2","SITE_NAME_COMPARISON_SCORE","STATE_COMPARISON_SCORE","CITY_COMPARISON_SCORE","POSTAL_CODE_COMPARISON_SCORE","CONCAT_ADDRESS_COMPARISON_SCORE","NUM_OF_MATCHES_FOUND"
872,353,1,0,0,0,3,4
781,358,1,1,1,1,0,4
669,361,1,1,1,1,3,7
980,361,1,1,1,1,0,4
384,362,0,1,1,1,3,6
635,363,1,1,1,1,3,7
371,368,0,1,1,1,3,6
381,368,0,1,1,1,3,6
381,371,0,1,1,1,3,6
638,372,0,1,1,1,3,6
630,373,1,1,1,1,3,7
878,399,1,1,0,0,3,5
413,412,0,1,1,1,3,6
416,415,0,1,1,1,3,6
922,418,0,1,1,1,3,6
922,419,0,1,1,0,3,5
853,420,0,1,1,1,3,6
930,440,0,1,1,1,3,6
931,440,0,1,1,0,3,5
883,537,0,1,1,0,3,5
858,539,0,0,1,1,3,5
834,542,0,1,1,1,3,6
885,542,0,1,1,1,3,6
887,542,0,1,1,1,3,6
544,543,0,1,1,1,3,6
850,548,0,1,0,1,3,5
889,548,1,1,0,0,3,5
910,548,1,1,0,1,3,6
911,548,0,1,0,1,3,5
840,550,0,1,1,1,3,6
839,555,1,1,1,1,0,4
856,556,0,0,1,0,3,4
936,558,0,1,1,1,3,6
940,560,1,1,1,1,3,7
566,561,1,1,1,1,3,7
915,561,1,1,1,1,3,7
919,561,1,1,1,1,3,7
962,561,1,1,1,1,3,7
967,561,1,1,1,1,3,7
915,566,1,1,1,1,3,7
919,566,1,1,1,1,3,7
962,566,1,1,1,1,3,7
967,566,1,1,1,1,3,7
896,570,1,1,1,1,3,7
941,570,1,1,1,1,3,7
960,570,1,1,1,1,3,7
832,580,0,0,0,1,3,4
587,584,1,1,1,1,0,4
964,586,1,1,1,1,0,4
969,588,0,1,1,0,3,5
590,589,1,1,1,1,3,7
872,594,1,0,0,0,3,4
639,612,0,1,1,0,3,5
637,613,1,1,1,1,3,7
980,669,1,1,1,1,0,4
847,815,1,1,1,1,0,4
994,815,1,1,1,1,0,4
995,815,1,1,1,1,0,4
848,816,1,1,1,1,0,4
830,822,1,1,1,1,0,4
887,834,0,1,1,1,3,6
891,837,1,1,1,1,0,4
895,843,1,1,1,1,3,7
847,846,0,1,1,1,3,6
864,846,0,1,1,1,3,6
994,846,0,1,1,1,3,6
995,846,0,1,1,1,3,6
998,846,1,1,1,1,0,4
864,847,0,1,1,1,3,6
994,847,1,1,1,1,3,7
995,847,1,1,1,1,3,7
889,850,0,1,1,0,3,5
910,850,0,1,1,1,3,6
911,850,0,1,1,1,3,6
910,851,1,1,1,1,0,4
988,854,1,1,1,1,0,4
989,854,1,1,1,1,0,4
863,861,0,1,1,1,3,6
994,864,0,1,1,1,3,6
995,864,0,1,1,1,3,6
875,865,0,1,1,0,3,5
1000,865,0,1,1,0,3,5
975,870,1,1,1,1,0,4
999,875,1,1,1,0,3,6
1000,875,1,1,1,1,3,7
910,889,1,1,1,0,3,6
911,889,0,1,1,0,3,5
941,896,1,1,1,1,3,7
960,896,1,1,1,1,3,7
911,910,0,1,1,1,3,6
919,915,1,1,1,1,3,7
962,915,1,1,1,1,3,7
967,915,1,1,1,1,3,7
962,919,1,1,1,1,3,7
967,919,1,1,1,1,3,7
928,927,0,1,1,1,3,6
931,930,0,1,1,0,3,5
934,933,0,1,1,0,3,5
960,941,1,1,1,1,3,7
985,948,1,1,1,1,3,7
967,962,1,1,1,1,3,7
989,988,1,1,1,1,0,4
995,994,1,1,1,1,3,7
