"SR_NUM_1","SR_NUM_2","SITE_NAME_COMPARISON_SCORE","STATE_COMPARISON_SCORE","CITY_COMPARISON_SCORE","POSTAL_CODE_COMPARISON_SCORE","CONCAT_ADDRESS_COMPARISON_SCORE","NUM_OF_MATCHES_FOUND"
766,1279,1,1,1,1,3,7
766,1431,1,1,1,1,0,4
766,1671,1,1,1,1,3,7
766,1944,1,1,1,1,0,4
779,1019,0,0,0,1,3,4
779,1263,0,0,0,1,3,4
779,1364,0,0,0,1,3,4
780,1229,0,0,0,1,3,4
815,1102,1,1,1,1,0,4
815,1307,1,1,1,1,0,4
821,1016,0,1,1,1,3,6
821,1332,0,1,1,1,3,6
822,1016,0,1,1,1,3,6
822,1332,0,1,1,1,3,6
846,1307,0,1,1,1,3,6
847,1102,1,1,1,1,0,4
847,1307,1,1,1,1,3,7
851,1295,0,1,1,1,3,6
853,1381,0,1,1,1,3,6
856,1291,1,0,0,0,3,4
863,1348,0,1,1,1,3,6
864,1307,0,1,1,1,3,6
871,1323,0,1,1,1,3,6
872,1001,1,1,0,0,3,5
872,1040,1,0,0,0,3,4
872,1060,1,0,0,0,3,4
872,1062,1,0,0,0,3,4
872,1108,1,1,0,0,3,5
872,1247,1,0,0,0,3,4
872,1294,1,0,0,0,3,4
872,1326,1,0,0,0,3,4
878,1106,1,1,1,0,3,6
880,1003,0,1,1,0,3,5
880,1106,1,1,0,1,3,6
881,1052,0,1,1,1,3,6
881,1333,1,1,1,1,3,7
883,1342,0,1,1,0,3,5
899,1071,0,1,0,0,3,4
901,1057,0,1,1,1,3,6
901,1350,0,1,1,1,3,6
905,1241,1,1,1,1,0,4
906,1363,0,1,1,0,3,5
909,1018,0,1,1,0,3,5
909,1019,0,1,1,0,3,5
909,1063,0,1,1,0,3,5
909,1364,0,1,1,0,3,5
915,1249,0,1,1,1,3,6
919,1249,0,1,1,1,3,6
920,1070,0,1,1,0,3,5
921,1026,1,1,1,1,3,7
921,1070,0,1,1,0,3,5
922,1288,0,0,1,0,3,4
922,1370,0,1,1,1,3,6
928,1228,0,1,0,1,3,5
933,1231,0,1,0,0,3,4
933,1297,1,0,1,1,3,6
934,1231,0,1,0,1,3,5
934,1297,0,0,1,0,3,4
935,1065,1,0,0,0,3,4
935,1109,1,0,0,0,3,4
935,1410,1,0,0,0,3,4
936,1408,0,1,1,1,3,6
936,1409,0,1,1,1,3,6
938,1298,1,1,1,0,3,6
945,1677,1,1,1,1,3,7
946,1841,1,1,1,1,3,7
951,1676,1,1,1,1,3,7
952,1678,1,1,1,1,3,7
954,1797,1,1,1,0,3,6
956,1727,1,1,1,1,3,7
956,1796,1,1,1,1,3,7
962,1249,0,1,1,1,3,6
966,1074,0,1,1,1,3,6
967,1249,0,1,1,1,3,6
971,1309,0,1,1,1,3,6
972,1275,1,1,1,1,0,4
975,1317,0,0,0,1,3,4
975,1674,0,0,0,1,3,4
979,1316,1,1,1,1,3,7
980,1427,1,1,1,1,3,7
980,1791,1,1,1,1,0,4
988,1280,0,0,0,1,3,4
994,1102,1,1,1,1,0,4
994,1307,1,1,1,1,3,7
995,1102,1,1,1,1,0,4
995,1307,1,1,1,1,3,7
997,1325,0,1,1,0,3,5
