"SR_NUM_1","SR_NUM_2","SITE_NAME_COMPARISON_SCORE","STATE_COMPARISON_SCORE","CITY_COMPARISON_SCORE","POSTAL_CODE_COMPARISON_SCORE","CONCAT_ADDRESS_COMPARISON_SCORE","NUM_OF_MATCHES_FOUND"
13662,13661,1,1,1,1,0,4
13668,13667,1,1,1,1,3,7
13669,13667,1,1,1,1,3,7
13670,13667,1,1,1,1,3,7
13671,13667,1,1,1,1,3,7
13672,13667,1,1,1,1,3,7
13673,13667,1,1,1,1,3,7
13669,13668,1,1,1,1,3,7
13670,13668,1,1,1,1,3,7
13671,13668,1,1,1,1,3,7
13672,13668,1,1,1,1,3,7
13673,13668,1,1,1,1,3,7
13670,13669,1,1,1,1,3,7
13671,13669,1,1,1,1,3,7
13672,13669,1,1,1,1,3,7
13673,13669,1,1,1,1,3,7
13671,13670,1,1,1,1,3,7
13672,13670,1,1,1,1,3,7
13673,13670,1,1,1,1,3,7
13672,13671,1,1,1,1,3,7
13673,13671,1,1,1,1,3,7
13673,13672,1,1,1,1,3,7
