SR_NUM_1,SR_NUM_2,SITE_NAME_COMPARISON_SCORE,STATE_COMPARISON_SCORE,CITY_COMPARISON_SCORE,POSTAL_CODE_COMPARISON_SCORE,CONCAT_ADDRESS_COMPARISON_SCORE,NUM_OF_MATCHES_FOUND,COUNTRY
16076,9599,1,1,1,0,3,6,Canada
30078,9684,1,1,1,1,3,7,Canada
10018,9684,1,1,1,0,3,6,Canada
30097,9684,1,1,1,1,0,4,Canada
13031,8361,1,1,1,1,3,7,Canada
12187,9688,1,1,1,1,3,7,Canada
13474,9688,1,1,1,1,3,7,Canada
30210,9688,1,1,1,1,3,7,Canada
33499,9691,1,1,1,1,3,7,Canada
11411,9699,1,1,1,1,3,7,Canada
12814,9699,1,1,1,1,3,7,Canada
30088,9699,1,1,1,1,3,7,Canada
31529,9699,1,1,1,1,3,7,Canada
9743,9709,1,1,1,1,3,7,Canada
15563,9709,1,1,1,1,3,7,Canada
15569,9709,1,1,1,1,3,7,Canada
11660,9747,1,1,1,1,3,7,Canada
27336,9747,1,1,1,1,3,7,Canada
12073,2176,1,1,1,1,3,7,Canada
31635,2176,1,1,1,1,3,7,Canada
30764,2176,0,1,1,1,3,6,Canada
19216,2176,1,0,1,0,3,5,Canada
25618,9783,1,1,1,1,3,7,Canada
35291,9783,1,1,1,1,3,7,Canada
11483,9783,1,1,1,1,0,4,Canada
19344,9783,1,1,1,1,0,4,Canada
33498,9783,1,1,1,1,0,4,Canada
13126,9826,1,1,1,1,3,7,Canada
15138,9847,1,1,1,1,0,4,Canada
25804,9684,1,1,1,1,3,7,Canada
12938,10196,1,1,1,0,3,6,Canada
10802,9246,1,1,1,1,3,7,Canada
13177,9246,1,1,1,1,3,7,Canada
12474,9246,0,1,1,1,3,6,Canada
11059,10199,1,1,1,1,3,7,Canada
11978,10226,1,1,1,1,3,7,Canada
26615,10226,1,1,1,1,3,7,Canada
14885,10226,1,1,0,1,3,6,Canada
15441,10362,0,1,1,1,3,6,Canada
13542,10370,0,1,1,1,3,6,Canada
34845,10371,1,1,1,1,3,7,Canada
10444,10395,1,1,1,1,3,7,Canada
11584,10395,1,1,1,1,3,7,Canada
12438,10396,1,1,1,1,0,4,Canada
13240,10397,1,1,1,1,3,7,Canada
11571,10619,1,1,1,1,3,7,Canada
12045,10716,1,1,1,1,3,7,Canada
11033,10728,1,1,1,1,3,7,Canada
29958,10728,1,1,1,1,0,4,Canada
12164,10803,1,1,1,1,3,7,Canada
12915,10803,0,1,1,1,3,6,Canada
22911,10803,1,1,1,1,0,4,Canada
12048,10978,1,1,1,1,3,7,Canada
