SR_NUM_1,SR_NUM_2,SITE_NAME_COMPARISON_SCORE,STATE_COMPARISON_SCORE,CITY_COMPARISON_SCORE,CONCAT_ADDRESS_COMPARISON_SCORE,POSTAL_CODE_COMPARISON_SCORE,COUNTRY,NUM_OF_MATCHES_FOUND
290,290,1.0,1.0,1.0,3.0,1.0,USA,7.0
291,291,1.0,1.0,1.0,3.0,1.0,USA,7.0
292,292,1.0,1.0,1.0,3.0,1.0,USA,7.0
293,293,1.0,1.0,1.0,3.0,1.0,USA,7.0
294,294,1.0,1.0,1.0,3.0,1.0,USA,7.0
295,295,1.0,1.0,1.0,3.0,1.0,USA,7.0
296,296,1.0,1.0,1.0,3.0,1.0,USA,7.0
297,297,1.0,1.0,1.0,3.0,1.0,USA,7.0
298,298,1.0,1.0,1.0,3.0,1.0,USA,7.0
299,299,1.0,1.0,1.0,3.0,1.0,USA,7.0
300,300,1.0,1.0,1.0,3.0,1.0,USA,7.0
301,298,0.0,1.0,1.0,3.0,0.0,USA,5.0
302,302,1.0,1.0,1.0,3.0,1.0,USA,7.0
303,303,1.0,1.0,1.0,3.0,1.0,USA,7.0
304,304,1.0,1.0,1.0,3.0,1.0,USA,7.0
305,305,1.0,1.0,1.0,3.0,1.0,USA,7.0
306,299,0.0,1.0,1.0,3.0,0.0,USA,5.0
307,307,1.0,1.0,1.0,3.0,1.0,USA,7.0
308,308,1.0,1.0,1.0,3.0,1.0,USA,7.0
309,309,1.0,1.0,1.0,3.0,1.0,USA,7.0
310,310,1.0,1.0,1.0,3.0,1.0,USA,7.0
311,311,1.0,1.0,1.0,3.0,1.0,USA,7.0
312,299,0.0,1.0,0.0,3.0,0.0,USA,4.0
313,313,1.0,1.0,1.0,3.0,1.0,USA,7.0
314,314,1.0,1.0,1.0,3.0,1.0,USA,7.0
315,315,1.0,1.0,1.0,3.0,1.0,USA,7.0
316,316,1.0,1.0,1.0,3.0,1.0,USA,7.0
317,317,1.0,1.0,1.0,3.0,1.0,USA,7.0
318,318,1.0,1.0,1.0,3.0,1.0,USA,7.0
319,319,1.0,1.0,1.0,3.0,1.0,USA,7.0
320,320,1.0,1.0,1.0,3.0,1.0,USA,7.0
321,316,0.0,1.0,0.0,3.0,0.0,USA,4.0
322,322,1.0,1.0,1.0,3.0,1.0,USA,7.0
323,323,1.0,1.0,1.0,3.0,1.0,USA,7.0
324,324,1.0,1.0,1.0,3.0,1.0,USA,7.0
325,325,1.0,1.0,1.0,3.0,1.0,USA,7.0
326,326,1.0,1.0,1.0,3.0,1.0,USA,7.0
327,327,1.0,1.0,1.0,3.0,1.0,USA,7.0
328,328,1.0,1.0,1.0,3.0,1.0,USA,7.0
329,329,1.0,1.0,1.0,3.0,1.0,USA,7.0
330,330,1.0,1.0,1.0,3.0,1.0,USA,7.0
331,331,1.0,1.0,1.0,3.0,1.0,USA,7.0
332,332,1.0,1.0,1.0,3.0,1.0,USA,7.0
333,333,1.0,1.0,1.0,3.0,1.0,USA,7.0
334,334,1.0,1.0,1.0,3.0,1.0,USA,7.0
335,335,1.0,1.0,1.0,3.0,1.0,USA,7.0
336,336,1.0,1.0,1.0,3.0,1.0,USA,7.0
337,337,1.0,1.0,1.0,3.0,1.0,USA,7.0
338,338,1.0,1.0,1.0,3.0,1.0,USA,7.0
339,339,1.0,1.0,1.0,3.0,1.0,USA,7.0
340,340,1.0,1.0,1.0,3.0,1.0,USA,7.0
341,341,1.0,1.0,1.0,3.0,1.0,USA,7.0
342,342,1.0,1.0,1.0,3.0,1.0,USA,7.0
343,323,0.0,1.0,0.0,3.0,0.0,USA,4.0
344,344,1.0,1.0,1.0,3.0,1.0,USA,7.0
345,345,1.0,1.0,1.0,3.0,1.0,USA,7.0
346,316,0.0,1.0,0.0,3.0,0.0,USA,4.0
347,347,1.0,1.0,1.0,3.0,1.0,USA,7.0
348,348,1.0,1.0,1.0,3.0,1.0,USA,7.0
349,349,1.0,1.0,1.0,3.0,1.0,USA,7.0
350,350,1.0,1.0,1.0,3.0,1.0,USA,7.0
351,351,1.0,1.0,1.0,3.0,1.0,USA,7.0
352,352,1.0,1.0,1.0,3.0,1.0,USA,7.0
353,353,1.0,1.0,1.0,3.0,1.0,USA,7.0
354,354,1.0,1.0,1.0,3.0,1.0,USA,7.0
355,355,1.0,1.0,1.0,3.0,1.0,USA,7.0
356,356,1.0,1.0,1.0,3.0,1.0,USA,7.0
357,357,1.0,1.0,1.0,3.0,1.0,USA,7.0
358,358,1.0,1.0,1.0,3.0,1.0,USA,7.0
359,359,1.0,1.0,1.0,3.0,1.0,USA,7.0
360,331,0.0,1.0,0.0,3.0,0.0,USA,4.0
361,361,1.0,1.0,1.0,3.0,1.0,USA,7.0
362,362,1.0,1.0,1.0,3.0,1.0,USA,7.0
363,363,1.0,1.0,1.0,3.0,1.0,USA,7.0
364,364,1.0,1.0,1.0,3.0,1.0,USA,7.0
365,365,1.0,1.0,1.0,3.0,1.0,USA,7.0
366,366,1.0,1.0,1.0,3.0,1.0,USA,7.0
367,316,0.0,1.0,0.0,3.0,0.0,USA,4.0
368,368,1.0,1.0,1.0,3.0,1.0,USA,7.0
369,369,1.0,1.0,1.0,3.0,1.0,USA,7.0
370,370,1.0,1.0,1.0,3.0,1.0,USA,7.0
371,370,0.0,1.0,0.0,3.0,0.0,USA,4.0
372,372,1.0,1.0,1.0,3.0,1.0,USA,7.0
373,373,1.0,1.0,1.0,3.0,1.0,USA,7.0
374,374,1.0,1.0,1.0,3.0,1.0,USA,7.0
375,375,1.0,1.0,1.0,3.0,1.0,USA,7.0
376,376,1.0,1.0,1.0,3.0,1.0,USA,7.0
377,377,1.0,1.0,1.0,3.0,1.0,USA,7.0
378,378,1.0,1.0,1.0,3.0,1.0,USA,7.0
379,379,1.0,1.0,1.0,3.0,1.0,USA,7.0
380,380,1.0,1.0,1.0,3.0,1.0,USA,7.0
381,381,1.0,1.0,1.0,3.0,1.0,USA,7.0
382,382,1.0,1.0,1.0,3.0,1.0,USA,7.0
383,383,1.0,1.0,1.0,3.0,1.0,USA,7.0
384,384,1.0,1.0,1.0,3.0,1.0,USA,7.0
385,385,1.0,1.0,1.0,3.0,1.0,USA,7.0
386,386,1.0,1.0,1.0,3.0,1.0,USA,7.0
387,387,1.0,1.0,1.0,3.0,1.0,USA,7.0
388,388,1.0,1.0,1.0,3.0,1.0,USA,7.0
389,389,1.0,1.0,1.0,3.0,1.0,USA,7.0
390,390,1.0,1.0,1.0,3.0,1.0,USA,7.0
391,391,1.0,1.0,1.0,3.0,1.0,USA,7.0
392,392,1.0,1.0,1.0,3.0,1.0,USA,7.0
393,393,1.0,1.0,1.0,3.0,1.0,USA,7.0
394,394,1.0,1.0,1.0,3.0,1.0,USA,7.0
395,316,0.0,1.0,0.0,3.0,0.0,USA,4.0
396,396,1.0,1.0,1.0,3.0,1.0,USA,7.0
397,397,1.0,1.0,1.0,3.0,1.0,USA,7.0
398,398,1.0,1.0,1.0,3.0,1.0,USA,7.0
399,399,1.0,1.0,1.0,3.0,1.0,USA,7.0
400,400,1.0,1.0,1.0,3.0,1.0,USA,7.0
401,401,1.0,1.0,1.0,3.0,1.0,USA,7.0
402,402,1.0,1.0,1.0,3.0,1.0,USA,7.0
403,403,1.0,1.0,1.0,3.0,1.0,USA,7.0
404,404,1.0,1.0,1.0,3.0,1.0,USA,7.0
405,405,1.0,1.0,1.0,3.0,1.0,USA,7.0
406,406,1.0,1.0,1.0,3.0,1.0,USA,7.0
407,405,0.0,1.0,1.0,3.0,1.0,USA,6.0
408,408,1.0,1.0,1.0,3.0,1.0,USA,7.0
409,316,0.0,1.0,0.0,3.0,0.0,USA,4.0
410,397,0.0,1.0,0.0,3.0,0.0,USA,4.0
411,411,1.0,1.0,1.0,3.0,1.0,USA,7.0
412,412,1.0,1.0,1.0,3.0,1.0,USA,7.0
413,413,1.0,1.0,1.0,3.0,1.0,USA,7.0
414,414,1.0,1.0,1.0,3.0,1.0,USA,7.0
415,415,1.0,1.0,1.0,3.0,1.0,USA,7.0
416,416,1.0,1.0,1.0,3.0,1.0,USA,7.0
417,417,1.0,1.0,1.0,3.0,1.0,USA,7.0
418,418,1.0,1.0,1.0,3.0,1.0,USA,7.0
419,419,1.0,1.0,1.0,3.0,1.0,USA,7.0
420,420,1.0,1.0,1.0,3.0,1.0,USA,7.0
421,421,1.0,1.0,1.0,3.0,1.0,USA,7.0
422,422,1.0,1.0,1.0,3.0,1.0,USA,7.0
423,423,1.0,1.0,1.0,3.0,1.0,USA,7.0
424,424,1.0,1.0,1.0,3.0,1.0,USA,7.0
425,425,1.0,1.0,1.0,3.0,1.0,USA,7.0
426,426,1.0,1.0,1.0,3.0,1.0,USA,7.0
427,427,1.0,1.0,1.0,3.0,1.0,USA,7.0
